Gene ORF Names	Gene Common Names	Gene Function	Is Regulator?	YeastL51_[air+Hap1-]_rep1	YeastL51_[air+Hap1-]_rep2	YeastL51_[air+Hap1-]_rep3	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep1	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep2	YeastL51_[anaerobic_Hap1+]_1.5hrs_rep3	YeastL51_[air+Hap1+Co+]_rep1	YeastL51_[air+Hap1+Co+]_rep2	YeastL51_[air+Hap1+Co+]_rep3	YeastL51_[anaerobic_Hap1+]_6hrs_rep1	YeastL51_[anaerobic_Hap1+]_6hrs_rep2	YeastL51_[anaerobic_Hap1+]_6hrs_rep3	YeastL51_[anaerobic_Hap1-]_6hrs_rep1	YeastL51_[anaerobic_Hap1-]_6hrs_rep2	YeastL51_[anaerobic_Hap1-]_6hrs_rep3	YeastMHY100_[Heme-]_rep1	YeastMHY100_[Heme-]_rep2	YeastMHY100_[Heme-]_rep3
YBR072C-A	YBR072C-A	molecular function unknown	FALSE	-0.32610681	-0.267621633	0.123886436	-0.368651217	-0.249436567	0.232970919	-0.448486803	-0.48691708	0.474316486	-0.376671586	-0.491197478	0.855576841	-0.457448927	-0.1533589	0.32473128	0	0	0
YBR072W	HSP26	unfolded protein binding	FALSE	0.635465532	1.062164235	1.062676201	-0.162362991	-0.149456994	1.967971691	1.067753024	1.354232235	-0.533421999	4.174690334	1.697681933	1.841231515	2.867110139	2.626365255	3.087801367	-0.705067499	1.282985335	0.620454932
YBR073W	RDH54|TID1	DNA-dependent ATPase activity*	FALSE	-0.600617489	2.272588264	0.126537938	0.266931182	3.011095689	0.37277254	0.119837727	3.54607131	0.14006444	-0.602607729	1.051457935	-0.035277859	-0.974515207	0.846242251	-0.806181448	-0.26843567	-0.816924701	-0.328412228
YBR074W	YBR074W	metalloendopeptidase activity	FALSE	0.139426553	2.63515449	0.106325627	-0.039231249	2.335566362	0.0507251	0.243554564	3.520022066	-0.293661464	-0.400187854	1.581410643	-0.798863724	-0.770731906	1.476720657	-1.490803227	0.613015834	-0.000580883	0.163381302
YBR075W	YBR075W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287099691	-0.287426442	-0.14526599
YBR076W	ECM8	molecular function unknown	FALSE	-0.129929401	-0.186684585	-0.125364548	-0.651500232	-0.749746032	-0.052065953	-0.14705818	-0.410208294	-0.007719431	-0.655687226	-0.912025393	0.573545683	0.179357647	-0.662778735	0.179256062	-0.514453247	0.504853651	-0.17721346
YBR077C	YBR077C	"phosphatidylinositol-3,4-bisphosphate binding"	FALSE	0.104799347	1.135326926	0.083278421	-0.980682959	-0.198018948	0.462237365	-0.066366005	1.486082269	-0.430557019	0.171440147	0.797106568	-0.375494685	-0.117202972	0.821728499	-0.514831741	0.305422134	-0.392556172	-0.026363786
YBR078W	ECM33	molecular function unknown	FALSE	-0.041011228	-0.008278366	-0.003004172	-0.136753277	-0.154898316	-0.029172846	0.057141838	-0.037404399	-0.016717248	-0.237904885	-0.26795403	0.06303125	-0.304059486	-0.24634802	-0.289080687	0.007609109	-0.014745276	0.138993355
YBR079C	RPG1|TIF32	translation initiation factor activity	FALSE	-0.263394049	0.057680154	0.001585556	0.74238871	1.078424112	-0.117331761	0.142133523	0.032741602	-0.007967235	-1.066359466	-0.171050768	-0.130298783	-0.494684381	-0.485439228	-0.959127857	0.268401411	-0.070081346	-0.272884409
YBR080C	SEC18|ANU4	ATPase activity	FALSE	-0.120427482	-0.260252345	-0.016413166	0.494415219	0.306894468	0.077978381	0.231214574	-0.171395679	-0.10810508	0.082340515	0.283065116	0.358583044	0.400836498	0.406469987	-0.11478483	0.612203768	0.437488314	0.16364192
YBR081C	SPT7|GIT2	structural molecule activity	FALSE	-0.168459422	0.363037505	-0.134052714	0.239192469	0.931906615	-0.002086894	0.18465876	1.703014945	-0.244438498	-0.55318404	0.114697649	-0.253249167	-0.951045689	-0.115266857	-0.327486033	0.466298063	-0.226556506	0.503196753
YBR082C	UBC4	ubiquitin conjugating enzyme activity	FALSE	0.107868172	-0.255242799	0.0964744	0.155430637	0.204563842	0.51066345	-0.300580369	0.441385273	-0.136881161	0.185918429	-0.299468938	0.059344873	-0.11078328	-0.306914964	-0.115710548	0.406342961	-0.405125394	-0.044901437
YBR083W	TEC1|ROC1	specific RNA polymerase II transcription factor activity	TRUE	-0.425262224	-1.221879049	0.125143502	0.386443016	0.048101442	0.386208442	0.085185937	-1.363702715	-1.060617789	-1.237684098	-1.830999203	-0.056563809	-0.554269249	-1.787527263	-0.889183048	0.114807908	-0.267845672	0.056607902
YBR084C-A	RPL19A	structural constituent of ribosome	FALSE	-0.003104456	-0.25692444	0.107641122	0.048903661	-0.104724892	-0.024124838	-0.071928465	0.22405546	-0.022249986	-0.345001553	-0.179561316	-0.543506834	-0.311119778	-0.26092513	-0.673994219	0	0	0
YBR084W	MIS1	formate-tetrahydrofolate ligase activity*	FALSE	0.095429812	2.406998961	0.052075995	0.659864218	3.495121043	-0.124446506	0.182802768	2.521674549	-0.478515977	-1.223952615	1.117791289	-1.443377376	-0.226229747	1.095125661	-1.667309284	1.047262217	0.002449769	0.044739619
YBR085C-A	YBR085C-A	molecular function unknown	FALSE	0.043946636	0.545448943	0.124040631	-1.062676187	-1.341483561	1.305058327	-0.402950425	1.9946188	-1.128413139	1.12586284	0.924651825	-0.317613811	0.331836223	1.044344101	-0.000349981	0	0	0
YBR085W	AAC3|ANC3	ATP:ADP antiporter activity	FALSE	2.010766301	0.59317336	0.969834253	1.810905694	-0.059028906	-0.759020238	0.080205666	-0.136756416	0.835998758	2.763259832	1.62399677	-0.04207416	1.754228231	0.71349683	0.122549448	2.946490747	2.553847295	1.372503488
YBR086C	IST2	molecular function unknown	FALSE	-0.021778844	0.633918242	0.067063412	-0.180590096	0.431390154	0.106355425	0.408164316	0.484924703	-0.206412186	-0.147015015	0.22650048	-0.123299979	-0.425459944	0.054088048	-0.644068661	-0.251205586	-0.082441869	-0.500755262
YBR087W	RFC5	DNA clamp loader activity	FALSE	0.248066952	2.500364096	-0.103200383	-0.604232788	0.603570987	-0.179739105	-0.23583465	3.16842271	-0.207863361	-0.363064348	1.144512411	-1.330535698	-0.691860038	1.016223869	-1.194457955	-0.19587394	-0.426604519	-0.328163159
YBR088C	POL30|PCNA	DNA polymerase processivity factor activity	FALSE	-0.197984224	-0.162586832	0.112125883	-0.190980954	-0.23069995	-0.013630811	-0.335845622	0.183617459	0.094937396	-0.98261239	-1.327250427	0.13336029	-1.203363391	-1.685524583	-0.970892486	-0.497940842	-0.092559521	-0.109753282
YBR089C-A	NHP6B|YBR090C-A	chromatin binding	FALSE	0.208976542	-0.109140658	-0.127237815	-0.472175934	-1.099548948	0.293148096	-0.391283404	-0.143690295	-0.514883976	-0.583685209	-0.886859408	-0.288738089	-0.37250028	-0.960930373	-1.063110498	0	0	0
YBR089W	YBR089W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.495585212	-0.192629781	0.480865242
YBR090C	YBR090C	molecular function unknown	FALSE	0.048133015	0.130908781	-0.049407916	-0.578174438	-0.286476128	-0.179091475	-0.596887693	-0.493537691	-0.099965886	-0.874466236	-0.595830563	-0.198154989	-0.525544245	-0.791577216	-0.610622527	-0.367291118	-0.474796561	0.053162002
YBR090C-A	YBR090C-A	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.915264018	-0.546392109	-0.194749546
YBR091C	MRS5|TIM12	protein transporter activity	FALSE	0.294251469	-0.093659276	-0.133875128	-0.490676767	-0.789481123	0.61653574	0.077607741	0.853100176	-0.356521467	0.122624129	0.034535343	-1.086738206	0.24113619	-0.28297492	-1.06097667	-0.227696616	-0.782672561	-0.605575986
YBR092C	PHO3	acid phosphatase activity	FALSE	0.203019899	-0.362261569	-0.099022006	0.411257376	0.289709736	-0.073111087	0.298786676	-0.542142711	0.145471724	-0.994775089	-0.50933659	-0.025802741	0.178982099	-0.71849616	-1.010280495	-0.79070447	-0.401095338	-0.284006777
YBR093C	PHO5	acid phosphatase activity	FALSE	0.390368837	0.56558963	0.33753579	-0.000708729	0.089192347	0.536317779	0.401561918	-0.063295799	-0.353083605	1.707818184	1.303306481	-0.409864753	1.209041979	0.832456702	0.276383406	0.081546894	0.563353426	0.227026208
YBR094W	YBR094W	molecular function unknown	FALSE	-0.027088147	0.128974796	0.113919968	0.02598168	-0.307404927	0.103117163	-0.133289606	0.255933487	-0.100395499	0.01116511	-0.018278116	-0.590424549	-0.631567928	0.009343621	-0.634858531	-0.116586396	-0.165402128	-0.128772768
YBR095C	RXT2	molecular function unknown	FALSE	0.151324552	-0.116631005	0.1851059	0.24011859	0.037075916	0.146655029	-0.441669315	0.431161974	-0.18649784	-0.395762737	-0.113585409	-0.283622662	-0.820678111	0.023561046	-0.512501633	-0.363025851	-0.072849266	-0.211648672
YBR096W	YBR096W	molecular function unknown	FALSE	0.069506828	1.44549611	0.080960037	-1.002402062	-0.989137745	0.681766172	0.062361389	2.837545632	-0.584137246	0.154113845	1.574386066	-0.436064387	-0.123919	1.486172751	-0.135045408	-0.284968464	-0.890336299	-0.410947161
YBR097W	VPS15|GRD8|VAC4|VPL19	protein serine/threonine kinase activity	FALSE	0.026732885	0.626411303	0.116338991	-0.093917642	0.660315931	0.410728809	0.609571678	1.728956722	-0.387294162	0.781676925	1.008204634	-0.816895108	0.635474775	0.867142527	-0.807062398	-0.25179032	-0.182230223	0.001712219
YBR098W	MMS4|SLX2|YBR100W	transcription coactivator activity*	FALSE	-0.347473196	-0.018951109	0.263693241	-0.228485228	0.022025896	0.551585661	0.08790836	0.562977466	-0.434151334	-0.588303916	-0.108523817	-0.265206018	-0.44694745	-0.692031302	-0.637907551	-0.072894444	0.021109405	0.215916669
YBR099C	YBR099C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247660827	0.363122837	0.079202721
YBR100W	YBR100W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.145620098	-0.250649905	-0.051983489
YBR101C	FES1	adenyl-nucleotide exchange factor activity	FALSE	0.024519912	-0.70734947	-0.012321022	-0.253517672	-0.684322973	-0.227274692	-0.899313541	-0.546801903	-0.30285554	-0.286723572	-0.10805807	-0.522077124	-0.708535645	-0.131499167	-1.04848929	-0.034009352	-0.442180398	-0.364871577
YBR102C	EXO84|USA3	protein binding	FALSE	-0.515610373	0.910974741	0.246366427	0.772565477	2.371460345	0.149803402	0.399148572	2.100713041	-0.152981885	-0.617486244	0.636280401	-0.162228039	0.357352556	0.91211125	-0.749305002	-0.18158372	-0.447059112	-0.329941182
YBR103W	SIF2|EMB1	transcription corepressor activity*	FALSE	0.062812552	0.520742818	0.166085958	-0.011846446	0.452553179	0.383613001	0.119652887	1.21684714	-0.23167616	-0.436098151	0.344642158	-0.558846503	0.020825761	0.215598933	-0.659834704	-0.235318452	-0.027459897	-0.202503552
YBR104W	YMC2	transporter activity	FALSE	0.296643376	2.846227323	-0.053364814	0.438325162	1.995675529	-0.590952242	-0.132436911	3.401254694	-0.001768299	-0.382390809	1.650757769	-1.518203916	-0.087724623	1.635954954	-1.726843068	0.610658073	-0.182379634	-0.499320699
YBR105C	VID24|GID4	molecular function unknown	FALSE	0.000420133	-0.07833279	0.126080678	0.435172375	0.335755596	-0.526977152	-0.727219435	-0.612318671	-0.471140683	-0.150751527	-0.111663325	0.114333013	0.177732828	0.027874738	-0.437749601	-0.347156199	-0.653364516	-0.321224352
YBR106W	PHO88	phosphate transporter activity	FALSE	0.135552242	0.707340441	0.05587023	0.087935077	0.350442498	0.205233575	0.094717549	0.994852297	-0.100438338	0.295008444	0.82805328	-0.498805809	0.379952081	0.787953364	0.214169285	0.38428342	0.112524731	0.17345451
YBR107C	IML3|MCM19	molecular function unknown	FALSE	0.061155434	-0.01480771	0.203058849	-0.323175331	-0.64476123	-0.070178756	0.473889684	0.196415894	-0.022127253	-0.857614361	0.589337204	0.398195294	0.672200186	0.807554119	1.017259936	-0.294368195	0.359335543	0.053455367
YBR108W	YBR108W	molecular function unknown	FALSE	0.045305009	-0.108842431	0.186538633	0.081245732	-0.03191979	0.643549527	-0.265784006	-1.431046835	-0.03688671	0.071118174	-0.482427685	0.761982154	0.573563647	-0.281942129	1.0027392	0.177909643	0.293409659	0.844195532
YBR109C	CMD1	protein binding*	FALSE	-0.001168636	0.036535774	-0.024458712	-0.301128077	-0.768431006	0.235586093	-0.254504504	0.859093807	-0.045398536	-0.079656069	0.126598631	0.139588061	-0.359454549	0.129564451	-0.022788301	0.134526263	-0.943841209	-0.277675771
YBR110W	ALG1	"beta-1,4-mannosyltransferase activity"	FALSE	0.026802177	-0.272143985	-0.003307733	-0.347644914	-0.531293322	0.239313981	0.219529437	-0.321721235	-0.259876699	0.016216756	-0.173379234	-0.144173591	0.257191773	-0.406126911	-0.718994647	0.753546014	-0.06115318	-0.089434207
YBR111C	YSA1|RMA2	phosphoribosyl-ATP diphosphatase activity	FALSE	0.246327256	1.952056093	0.36523874	-0.596679564	-0.185872685	0.568328099	-0.256144342	2.111228456	-0.620177719	0.314790011	1.746099679	-0.742710435	-0.034796219	1.78991157	-0.15396227	0.790015946	-0.735214316	-0.239677827
YBR111W-A	SUS1	molecular function unknown	FALSE	0.101965837	-1.574055821	0.329986611	-0.550873849	-1.159824525	0.682424604	-0.724034753	-0.434743955	-0.56618907	0.102307304	-0.253259708	-0.153269947	-0.311748851	-0.559359222	-0.849905984	0	0	0
YBR112C	CYC8|CRT8|SSN6	transcription coactivator activity*	TRUE	-0.152050447	-0.347118753	0.129904443	0.787990894	0.787998827	0.066238301	0.019091479	-1.204426448	-0.245359676	-0.648168933	-0.856282991	0.23374644	0.224413735	-0.748037005	-0.203864368	0.181710325	0.407716101	0.007059485
YBR113W	YBR113W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589245946	0.331128777	0.551020976
YBR114W	RAD16|PSO5	DNA-dependent ATPase activity	FALSE	0.01385755	-0.583959411	0.365545906	0.82139026	0.55311537	0.326558441	-0.123953636	-1.03092956	-0.709385825	-0.738360194	-0.195994411	-0.099332576	0.730931937	0.057672967	-0.575937028	0.669087142	0.070809256	0.20185114
YBR115C	LYS2	L-aminoadipate-semialdehyde dehydrogenase activity	FALSE	0.125785584	0.024872674	0.003329358	0.407552964	0.607179332	-0.418124892	0.100746873	-0.357433	-0.288530293	-0.134886804	-0.03751514	0.5168207	0.271709264	-0.028340541	0.167239364	-0.25679422	1.846314629	-0.378422389
YBR116C	YBR116C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5977178	0.422321344	-0.015228951
YBR117C	TKL2	transketolase activity	FALSE	-0.140426028	-0.722134446	0.102767023	-0.472364888	-0.881454721	0.381465756	0.795049072	-0.750724682	-0.099539779	1.213877464	0.581599243	0.21918163	1.122776123	0.819357556	1.271169325	-0.868039341	0.136356133	0.105301326
YBR118W	TEF2|EF-1 alpha	translation elongation factor activity	FALSE	0.024968619	0.027220403	0.01764602	0.073843828	0.137672286	-0.071733814	-0.019972025	-0.024919829	0.056276118	-0.057320232	0.049624736	0.004949476	0.108649378	0.088354324	0.068785585	0	0	0
YBR119W	MUD1	RNA binding	FALSE	-0.018630498	0.545860339	0.244880552	-0.387076406	0.636373673	0.538050925	-0.730751683	0.948719806	-0.490925674	-0.626117618	-0.491301771	-0.376296544	-1.200231571	-0.321262503	-0.182790586	-0.380264703	-0.337111685	-0.155354879
YBR120C	CBP6	molecular function unknown	FALSE	0.10261883	-1.192011104	0.041257879	-0.811889192	-1.435264385	0.293481682	-0.665323416	-0.621050195	-0.700764459	-0.088662686	-1.44252145	-0.522811767	-0.492016599	-1.314442221	-0.65991946	-1.062087601	-1.008641158	-0.772960805
YBR121C	GRS1	glycine-tRNA ligase activity	FALSE	0.081066316	0.70298278	0.060305297	0.160983719	0.690404017	-0.056420255	0.0569116	0.691643841	-0.153049297	-0.291777991	0.224754707	-0.543552167	-0.286062228	0.146437598	-0.871877593	-0.169747423	-0.296672752	-0.143009475
YBR122C	MRPL36|YmL36	structural constituent of ribosome	FALSE	0.115403762	1.828880749	0.028339617	-0.753299345	0.589159294	0.424741937	-0.285337841	2.973511469	-0.309171112	-0.397397917	0.458565619	-1.034861778	-1.084093692	0.714986996	-0.865325718	-0.874919531	-0.744084633	-0.494686955
YBR123C	TFC1	RNA polymerase III transcription factor activity	FALSE	0.095263526	0.008304448	0.016273584	0.415752897	0.824210044	-0.115994591	-0.341368558	0.465130786	-0.594075095	-0.77163183	0.224812438	-0.456342562	-0.436596646	0.172217684	-1.381970357	-0.271321398	-0.147009546	-0.215820048
YBR124W	YBR124W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245608619	0.067849086	0.594224939
YBR125C	PTC4|GCT1	protein phosphatase type 2C activity	TRUE	-0.030196097	0.831366562	0.025688784	0.343736471	0.851295556	0.336167374	0.143737496	0.912902998	-0.161920823	0.837142444	1.590759264	-0.194649009	0.899001676	1.163820348	0.046542547	0.098923085	-0.001631187	-0.359578008
YBR126C	TPS1|BYP1|CIF1|FDP1|GGS1|GLC6|TSS1	"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"	FALSE	-0.144050756	0.162601584	0.032328485	-0.799852888	-0.828199959	0.822018285	-0.39526918	-0.439981066	-0.632681109	0.306020695	0.175172594	1.020032742	0.310977098	0.296198005	0.812565017	-0.430706294	0.542690774	0.061385482
YBR127C	VMA2|ATPSV|VAT2	"hydrogen-transporting ATPase activity, rotational mechanism"	FALSE	0.118832361	0.183413721	0.064123417	0.073788523	0.256146672	0.158735755	-0.040332509	0.220387822	-0.122917603	-0.120692276	-0.040167875	0.104884301	0.091330972	0.033551035	-0.548404557	0.0421383	0.31008932	-0.031473303
YBR128C	ATG14|APG14|CVT12	molecular function unknown	FALSE	-0.319195274	0.098177098	0.39524148	-1.009645972	-0.765598231	0.818279189	-0.416468638	0.048306332	0.056572581	0.006253485	-0.575436075	0.176925321	-0.282687247	-0.355187044	0.905384384	-0.052443831	-0.03407568	0.244992186
YBR129C	OPY1	molecular function unknown	FALSE	0.27572623	2.311918396	0.016394751	-0.501718878	0.445221151	0.443974793	-0.430390958	3.039771796	-0.194875879	0.192021493	1.41244516	-0.529525991	-0.435696118	1.162806077	-0.708736968	-0.295883897	-0.663391281	-0.539831524
YBR130C	SHE3	mRNA binding	FALSE	0.215396861	-0.338842979	0.027161929	0.269016232	0.036541346	-0.285342458	-0.350146215	-0.296258744	-0.205003958	-0.921163348	-0.885127413	-0.048348843	-1.009919256	-0.373105942	-0.22326475	-0.216472334	-0.453010202	-0.216662532
YBR131W	CCZ1|CVT16	guanyl-nucleotide exchange factor activity	FALSE	0.10716119	0.654710461	-0.020406422	0.657324986	1.196093783	0.018495605	-0.120315228	0.984698362	0.059024798	0.106459933	0.962291185	0.130846923	0.003395574	0.928805713	-0.288983702	0.145875435	-0.159307387	-0.159114326
YBR132C	AGP2	amino acid transporter activity*	FALSE	-0.154396914	0.834868087	0.142941711	-1.654119558	-0.694609893	0.311806088	-0.698479789	-1.156312778	-0.705990339	0.251318608	0.231490082	1.179194114	-0.576035059	0.172222511	0.387741186	0.172398313	0.528840964	0.381159243
YBR133C	HSL7	protein-arginine N-methyltransferase activity	TRUE	-0.083064171	0.441545668	-0.288488697	-0.317989232	0.450315957	0.040088078	0.199146104	0.407368364	-0.323847293	-0.432704818	0.342281057	-0.42789003	-0.102172865	-0.201898419	-1.04172342	0.157057978	0.101878912	0.023954471
YBR134W	YBR134W	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121585645	0.360938881	0.646492366
YBR135W	CKS1	protein kinase activator activity	TRUE	0.296974353	-0.165622738	0.114618075	0.729247543	0.502841688	0.378746622	0.229731551	-0.789502422	-0.219538443	-0.081476882	-0.163681554	-0.227545105	0.859151736	-0.422048476	-0.48220331	0.134247171	0.614369972	0.081291506
YBR136W	MEC1|ESR1|SAD3	protein kinase activity	TRUE	-0.124581146	0.82965789	-0.014292915	0.48006867	2.107963677	0.158884426	0.621503839	1.225488828	-0.365253578	0.465437544	0.779889817	-0.271589156	0.261253958	0.652027114	-0.820579122	0.252033721	-0.072170171	0.179804879
YBR137W	YBR137W	molecular function unknown	FALSE	0.185043859	1.848125497	0.075727994	-0.617229298	1.063685637	0.690041669	-0.050346158	3.444776975	-0.45167588	0.781907686	2.213810021	-0.793913925	-0.192708981	2.26442535	0.161782731	0.101089586	0.236446467	-0.271801711
YBR138C	YBR138C	molecular function unknown	FALSE	-0.02249974	0.605765054	-0.463161423	0.086736479	0.391446886	0.387430256	-0.097006309	2.744485569	-0.52007978	-0.336933197	-0.141155549	-0.736871848	-1.234571676	0.01901874	-2.346127563	0.478909691	-0.500429945	-0.130502846
YBR139W	YBR139W	carboxypeptidase C activity	FALSE	0.080529288	0.904770375	0.139762502	-1.659210089	-1.895278079	0.916230312	-0.07050109	0.824873111	-0.44250287	0.47865813	0.709442821	0.848579001	-0.104501179	0.732772751	0.648288893	0.257987064	0.270180903	0.135915206
YBR140C	IRA1|GLC1|PPD1	Ras GTPase activator activity	TRUE	-0.134770851	0.943981414	0.216751635	-0.17551752	1.092991503	0.346679719	0.468577619	1.242649882	-0.142467865	0.320040622	0.892737723	0.122014821	0.255039611	0.704159093	-0.573279979	0.113886164	-0.418901312	-0.320281575
YBR141C	YBR141C	molecular function unknown	FALSE	0.233961755	-0.425651313	0.040158186	1.266035022	0.892388451	-0.649391028	0.143218649	0.575082581	0.101507291	-1.470306816	-0.265329054	-0.948228612	-0.395876151	-0.281975291	-1.470923548	-0.154606326	-0.221633639	0.333729193
YBR142W	MAK5	ATP-dependent RNA helicase activity	FALSE	-0.148238332	1.993164502	0.063544658	0.926501397	2.587424715	-0.404281195	0.002050611	3.400284854	0.204794077	-1.185205891	1.159161445	-1.589617626	-1.016247599	1.356448395	-1.735703893	0.121397707	-1.126650405	-0.466107939
YBR143C	SUP45|SAL4|SUP1|SUP47|eRF1	"translation release factor activity, codon specific"	FALSE	-0.075719835	1.347466315	-0.114208074	-0.001937615	0.698802452	-0.165032282	-0.105015463	2.303418728	-0.081256064	-0.443394761	0.498017392	-1.05319404	-1.027382561	0.276714992	-1.379068672	0.311848977	-0.974957929	-0.361646315
YBR144C	YBR144C	unknown	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372853207	0.202572722	0.517622144
